fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
0.0653,-0.7877,0.0782,-0.934,-0.5433,1.9988,0.4999,-0.7993,-0.6749,-0.0757,-0.2447,6,1
-0.6289,-0.7877,-0.2659,0.096,-0.2579,-0.0859,-0.2609,-0.6392,-0.4261,-0.8822,0.4261,6,1
0.451,-0.1195,0.0782,1.0419,-0.7146,0.9283,1.3846,0.7415,-0.9237,0.3275,-0.7478,6,1
3.6138,1.4599,1.7987,-0.7448,0.4272,-1.4382,-1.7295,1.1017,-0.7993,0.6635,-0.4124,6,0
-1.6318,-1.3951,0.0094,-0.8078,-0.8003,-1.0438,-0.4555,-1.5397,2.1863,-0.0757,1.4323,6,1
0.6825,-0.0587,0.2847,0.4113,-0.5433,0.3085,0.7123,0.408,-0.1773,0.0587,0.0907,6,1
-1.4775,-1.0914,0.4911,-0.934,-0.8003,0.5338,-0.2609,-1.0461,2.1863,0.3947,0.0907,6,1
-1.2461,-0.9091,0.9729,-0.9129,-0.6861,0.1394,-0.0132,-1.2662,0.8801,-0.2101,-0.077,6,1
-0.4747,0.3058,1.1793,-0.7868,0.3987,-0.424,0.5884,-0.8326,-0.6127,-0.2101,0.8454,6,0
-0.9375,-1.0306,-0.1971,-0.0932,-0.8003,-0.3113,-0.137,-1.3129,-0.4883,-1.2855,1.5162,6,1
0.6825,-0.0587,0.2847,0.4113,-0.5433,0.3085,0.7123,0.408,-0.1773,0.0587,0.0907,6,1
-0.3975,-1.1521,0.4223,-0.7868,-0.5433,-0.593,-0.5617,-1.4129,-0.7993,-0.0085,0.7615,6,1
-0.3975,-1.1521,0.4223,-0.7868,-0.5433,-0.593,-0.5617,-1.4129,-0.7993,-0.0085,0.7615,6,1
-0.5518,-1.1521,0.0094,-0.8709,-0.5719,-0.6494,-0.7032,-1.6864,-0.2395,-0.815,1.5162,6,1
0.451,-0.1195,0.0782,1.0419,-0.7146,0.9283,1.3846,0.7415,-0.9237,0.3275,-0.7478,6,1
0.991,1.4903,-0.9541,-0.7027,0.6271,-1.4382,-1.5171,0.6681,-0.1151,-0.3446,-0.5801,6,0
-1.0146,-0.8484,0.56,-0.8709,-0.2579,-0.424,-0.4201,-0.7926,-0.1151,-0.5462,-0.4124,6,1
0.8367,1.4599,-1.2982,-0.5346,1.1409,-0.9311,-0.9332,1.2351,-0.3017,0.5963,-1.167,6,0
0.7596,1.5206,-2.1928,-0.6187,1.0552,-0.6494,-1.0217,1.8354,1.7509,0.798,-0.9993,6,0
4.6166,0.731,1.3858,-0.6817,0.4272,-1.0438,-1.4287,1.9688,-0.7371,0.1931,-1.2509,6,0
0.2968,-0.4232,0.147,-0.0932,-0.4577,-0.7057,-1.0571,-1.2862,-0.9859,-0.3446,1.6,6,1
-0.0118,-0.4839,0.56,0.1801,-0.2579,1.21,0.9954,0.3446,-0.2395,-0.0085,-0.8316,6,1
-0.7061,-0.5447,-0.6788,-0.4505,-0.2293,0.5902,0.8007,-0.7126,-0.3639,-0.2101,0.0069,6,1
-0.5518,-0.7269,0.9041,0.5374,-0.0866,1.21,1.42,0.4013,0.0715,-0.3446,-1.167,6,1
4.6166,0.731,1.3858,-0.6817,0.4272,-1.0438,-1.4287,1.9688,-0.7371,0.1931,-1.2509,6,0
-1.0146,-0.7269,0.4223,-0.8709,-0.2864,-0.3677,-0.4555,-0.7926,-0.1151,-0.4118,-0.4124,6,1
4.2309,1.5206,0.9041,-0.6607,0.7412,-1.1001,-1.6587,1.7687,-1.359,1.134,-0.9993,6,0
-0.1661,-0.3624,0.0094,-0.7868,-0.5148,-0.1986,0.2168,-0.3157,-0.1151,0.5963,-0.2447,6,1
-0.4747,-1.0306,-0.1282,-0.9129,-0.7146,-0.9875,-0.7563,-1.2495,-0.3017,0.3275,0.4261,6,1
-0.7832,-1.1521,-0.3347,-0.8499,-0.4292,1.1536,0.0222,-1.2662,0.3825,-1.0166,0.5938,6,1
-0.7061,-0.5447,-0.6788,-0.4505,-0.2293,0.5902,0.8007,-0.7126,-0.3639,-0.2101,0.0069,6,1
-0.5518,-0.7269,0.9041,0.5374,-0.0866,1.21,1.42,0.4013,0.0715,-0.3446,-1.167,6,1
0.0653,-0.4839,-0.1282,0.8107,-0.1722,0.2521,0.6769,0.3713,-0.0529,-0.2101,-0.077,6,1
-0.5518,0.1843,0.0782,-0.4085,-0.5719,-0.424,-0.4201,-1.1128,-0.2395,-1.0166,0.5938,6,1
-1.3232,0.2146,0.4223,-0.7868,-0.5719,-0.7621,-0.314,-1.0928,0.4447,-0.9494,0.0069,6,1
-1.5546,-1.0914,0.147,-0.976,-0.7717,-0.255,-0.6855,-1.0494,0.1959,-0.1429,-0.3285,6,1
-0.9375,-0.7877,0.147,-0.7238,-0.4006,1.8298,0.1284,-1.3929,1.3777,-0.7478,0.7615,6,1
-1.0146,-0.1195,0.0782,-0.7027,-0.8288,0.2521,0.3938,-1.7498,0.9423,-0.7478,1.8516,6,1
0.0653,1.0347,-0.9541,-0.7027,0.3987,-1.0438,-1.5525,0.995,1.8753,1.3356,-0.8316,6,0
-0.2432,-1.2129,0.4223,-0.934,-0.4292,-0.4804,-0.6148,-1.423,-1.1725,0.0587,0.7615,6,1
-0.9375,0.6095,-0.4035,-0.4925,-0.0866,1.4917,0.2168,-1.6264,0.0093,-0.9494,1.8516,6,1
-1.1689,-0.3624,-0.2659,-0.6817,-1.0572,-0.8748,-0.8979,-1.4997,-0.9859,-0.0757,0.5938,6,1
-0.7832,0.1235,-0.5412,-0.6817,1.1123,-0.6494,-1.3048,-0.0322,2.1863,0.2603,1.0131,6,0
1.9938,0.9739,1.1793,-0.5976,5.537,-1.4382,-1.6941,1.4352,0.5691,1.7389,0.1746,6,0
-0.3975,0.3058,-0.0594,-0.5766,-0.0581,-0.1986,1.5262,0.0345,1.5021,0.2603,0.0069,6,1
-0.2432,-0.7269,-0.0594,0.1801,-0.7717,0.5902,0.2699,-0.4791,-0.8615,-0.2774,0.2584,6,1
-0.0118,-0.8484,-0.2659,-0.8078,-0.8003,-0.9875,0.9246,-0.8893,-0.3017,3.5534,0.8454,6,1
-0.2432,-1.2129,0.4223,-0.934,-0.4292,-0.4804,-0.6148,-1.423,-1.1725,0.0587,0.7615,6,1
0.0653,-0.4232,0.3535,0.8948,-0.4006,0.3085,0.2522,1.0683,1.6265,1.47,-0.4962,6,1
1.1453,2.1888,-0.5412,-0.6187,4.8519,-1.4382,-1.7825,1.4686,0.6313,0.4619,-1.2509,6,0
-0.4747,-0.7269,-0.1971,1.8827,-0.2864,0.4775,0.0399,1.2151,-1.0481,-0.2101,-1.167,6,1
-0.6289,-0.5447,0.0094,1.2311,-0.5148,2.1678,1.3492,0.3446,-0.4883,-0.2101,-0.2447,6,1
-0.2432,-0.7269,-0.0594,0.1801,-0.7717,0.5902,0.2699,-0.4791,-0.8615,-0.2774,0.2584,6,1
1.1453,2.1888,-0.5412,-0.6187,4.8519,-1.4382,-1.7825,1.4686,0.6313,0.4619,-1.2509,6,0
0.451,0.8525,2.4869,-0.7868,10.2471,-0.9311,-1.4817,0.6214,-0.7993,3.5534,-1.167,6,0
4.4623,0.7917,1.1793,-0.2403,0.8269,-1.3819,-1.2163,2.4691,0.5069,0.9996,1.8516,6,0
0.6053,-0.4839,-0.2659,-0.1352,-0.1722,0.1958,0.6061,-0.1089,-0.5505,-0.2101,-0.4124,6,1
-0.4747,-0.7269,-0.1971,1.8827,-0.2864,0.4775,0.0399,1.2151,-1.0481,-0.2101,-1.167,6,1
-1.1689,0.1843,-0.1282,-0.9129,-0.7717,-0.3677,-0.4909,-1.9566,-0.2395,-0.9494,1.0131,6,1
3.3052,0.0628,1.1793,-0.4505,0.3987,-1.1565,-1.3933,1.8688,0.6313,2.5453,0.4261,6,0
0.0653,1.0347,-0.9541,-0.7027,0.3987,-1.0438,-1.5525,0.995,1.8753,1.3356,-0.8316,6,0
-0.2432,0.3665,-0.1282,1.0839,-0.6575,-0.3677,-0.5086,-0.6826,-0.4261,-0.5462,1.9354,6,1
0.2968,1.0347,-0.5412,-0.6397,0.9982,-1.2692,-1.3756,1.1017,1.5643,0.8652,-0.7478,6,0
0.9139,0.1235,0.2847,1.189,-0.6861,-0.5367,0.2876,-0.5225,-1.67,-0.9494,2.1031,6,1
-0.2432,-0.8484,-0.1282,-0.1562,-0.4292,0.5338,0.5707,-0.4991,-0.3639,-1.2182,-0.2447,6,1
-0.7061,-0.8484,-0.4035,-0.8078,-0.8288,0.3085,0.4469,-0.6726,1.9375,0.1931,0.2584,6,1
0.7596,0.002,0.4223,-0.6187,0.6841,-1.0438,-1.0394,1.035,0.5069,-0.4118,-1.2509,6,0
2.611,-0.1802,1.1793,-0.6817,0.1989,-0.7057,-1.3402,0.9683,-0.4883,-0.1429,-0.5801,6,0
-0.3975,-0.4232,-0.4035,-0.6607,-0.3721,1.7171,1.1546,-0.2523,1.4399,0.6635,0.0907,6,1
-0.7832,0.1235,-0.5412,-0.6817,1.1123,-0.6494,-1.3048,-0.0322,2.1863,0.2603,1.0131,6,0
-0.8604,-1.0914,0.3535,-0.9129,-0.7146,0.3648,-0.3317,-0.8326,1.1289,0.3275,0.0069,6,1
-1.1689,-0.7877,-0.4723,-0.9129,-0.6004,-0.255,-0.6148,-1.4997,0.5691,-0.0757,0.7615,6,1
3.9224,-0.4232,1.1793,-0.4925,0.6556,-0.1423,-1.234,1.5353,-0.1151,1.8061,-0.2447,6,0
2.611,0.002,1.1793,-0.4715,0.6271,-0.593,-0.6678,1.5019,-0.1773,1.134,-0.4124,6,0
-1.1689,-0.7877,-0.4723,-0.9129,-0.6004,-0.255,-0.6148,-1.4997,0.5691,-0.0757,0.7615,6,1
-0.5518,-0.4232,-0.4035,0.5795,-0.4006,-0.5367,0.3053,0.4747,1.3155,0.7308,-0.5801,6,1
-0.7832,-0.8484,-0.0594,-0.934,-0.7146,-0.4804,-0.7563,-1.4496,0.1337,-0.0757,0.6777,6,1
-0.7832,-0.9699,-0.1282,-0.934,-0.7146,-0.424,-0.7563,-1.4596,0.0715,-0.0757,0.6777,6,1
-0.0118,0.9739,-0.9541,-0.7027,0.4272,-1.0438,-1.4994,0.9716,1.8753,1.2684,-0.7478,6,0
-0.4747,-0.4839,-0.3347,-0.8289,-0.4577,-0.6494,-0.0309,-0.5825,0.8801,0.5963,0.0069,6,1
-0.0889,-0.1195,-0.1282,0.9368,-0.4292,1.8298,1.3492,0.5748,-0.6127,-0.2774,-0.2447,6,1
0.0653,-0.7269,-0.1282,0.5795,-0.2579,0.6465,1.6146,0.6348,0.6935,-0.479,-0.8316,6,1
-0.3204,-0.6054,-0.1971,0.8527,-0.4006,1.4354,0.73,0.388,-0.6749,-0.1429,-0.3285,6,1
-0.4747,-0.7269,-0.61,2.4923,-0.2579,0.3648,0.0399,1.4552,-0.8615,-0.479,-1.4186,6,1
-0.4747,-0.7269,-0.61,2.4923,-0.2579,0.3648,0.0399,1.4552,-0.8615,-0.479,-1.4186,6,1
-0.7832,-0.7269,-0.2659,-0.6817,-0.4577,-0.3677,0.1638,-0.9994,-0.1773,-0.3446,0.0069,6,1
-0.7832,-0.7269,-0.2659,-0.6817,-0.4577,-0.3677,0.1638,-0.9994,-0.1773,-0.3446,0.0069,6,1
-0.4747,-0.7269,-0.61,2.4923,-0.2579,0.3648,0.0399,1.4552,-0.8615,-0.479,-1.4186,6,1
-0.8604,-0.7269,1.2482,0.2431,-0.315,-0.0296,0.1107,-0.1823,0.0093,-0.2774,-0.4962,6,1
-0.7832,-0.7877,1.3858,0.2221,-0.2579,-0.1423,0.1284,-0.1723,0.0093,-0.2774,-0.4962,6,1
-0.2432,0.6095,-0.3347,-0.0932,-0.5148,0.1394,0.8892,-1.1528,-0.1151,-0.7478,1.4323,6,1
-0.8604,-0.1802,0.147,-0.5556,-0.4006,1.6326,0.8184,-0.9694,0.3203,-0.4118,0.2584,6,1
-0.4747,0.245,-0.2659,-0.5556,-0.3721,-0.7621,-0.8625,-1.8198,-0.0529,-0.4118,2.2708,6,1
-0.3975,-0.6054,-0.4035,-0.0091,-0.7432,-0.8748,-0.3847,-1.4163,-0.4261,-1.0166,1.8516,6,1
-0.4747,-0.7269,-0.61,2.4923,-0.2579,0.3648,0.0399,1.4552,-0.8615,-0.479,-1.4186,6,1
-0.0118,-0.6054,-0.5412,-0.7868,-0.315,-0.7057,0.8007,-0.9127,0.1959,-0.0085,0.5938,6,1
-0.3975,-0.3624,-0.2659,-0.1983,-0.1437,-0.9311,-0.4201,-0.8193,0.8801,0.3275,1.1808,6,1
-0.5518,-0.3017,-0.1282,0.7792,-0.1437,-0.3113,0.8892,-0.4358,0.1337,0.1931,0.7196,6,1
-0.4747,-0.4232,-0.4723,-0.8919,-0.6575,0.3085,-0.0839,-1.8398,-0.3639,-1.0838,1.6,6,1
-1.7089,0.0628,-0.4723,0.4954,-0.7146,-0.3677,0.0045,-0.7626,1.0667,-0.8822,0.6777,6,1
-1.7089,0.0628,-0.4723,0.4954,-0.7146,-0.3677,0.0045,-0.7626,1.0667,-0.8822,0.6777,6,1
-2.1717,0.731,-1.5046,-0.5556,-0.9144,0.0267,-0.0839,-2.18,1.6265,-1.2855,2.1869,6,1
-0.4747,0.245,-0.1971,-0.5346,-0.6004,-0.8748,-0.2609,-1.8465,-1.1103,-1.0838,1.6839,6,1
-0.6289,-0.3624,-0.6788,1.5464,-0.4863,1.1536,0.6061,0.2179,0.0715,-0.6806,0.1746,6,1
-0.2432,-0.3017,-0.4723,1.4203,-0.4577,-0.0859,0.3584,0.2746,-1.0481,0.798,-0.077,6,1
1.2224,1.2777,-1.9176,-0.6817,1.7974,-0.9311,-1.0571,0.5014,-0.0529,0.4619,0.3423,6,0
-0.4747,0.245,-0.1971,-0.5346,-0.6004,-0.8748,-0.2609,-1.8465,-1.1103,-1.0838,1.6839,6,1
-0.5518,-0.3017,-0.1282,0.7792,-0.1437,-0.3113,0.8892,-0.4358,0.1337,0.1931,0.7056,6,1
-0.4747,-0.9699,-0.4035,2.4923,-0.1437,-0.7621,0.5884,1.2351,-1.359,-0.6806,-0.9155,6,1
-0.4747,-0.7269,-0.61,2.4923,-0.2579,0.3648,0.0399,1.4552,-0.8615,-0.479,-1.4186,6,1
-0.4747,0.9739,-2.124,-0.8289,0.1132,-0.7621,-1.5879,0.1679,1.1289,0.3275,-0.5801,6,0
-0.5518,-0.2409,-0.2659,1.2626,-0.4292,-0.0859,-0.1193,-0.1723,-1.4834,-1.5543,0.3423,6,1
-0.6289,-0.3017,-0.7476,0.8843,-0.4292,0.3085,0.0576,-0.4524,-1.4212,-1.2855,0.3702,6,1
-0.0889,-0.6662,-0.61,-0.4085,-0.5148,-0.424,-0.0663,-1.0428,-1.0481,-1.0838,0.7336,6,1
-0.8604,-0.4839,-0.2659,-0.7868,-0.3721,-0.3677,-0.314,-1.8398,-0.4883,-0.6134,1.6839,6,1
-0.9375,-0.1195,0.0094,-0.1352,-0.4292,0.5338,1.2431,-0.7826,0.0093,0.0587,0.4261,6,1
-0.5518,-1.2736,-0.3347,-0.5976,-0.6004,0.0831,-0.7032,-1.0994,-0.0529,1.5372,0.7056,6,1
-1.1689,-0.1802,-0.1971,0.3903,-0.1722,0.1394,0.4822,-0.4591,0.5691,-0.2101,0.482,6,1
-0.6289,-0.2409,-0.3347,-0.0932,0.0561,-0.1986,0.6238,-0.906,0.0093,-0.2774,1.4323,6,1
-0.1661,-0.6054,-0.4035,-0.7868,-0.4292,0.0267,-0.1016,-1.0928,-0.1151,-0.0085,0.4261,6,1
-0.5518,-1.2736,-0.3347,-0.5976,-0.6004,0.0831,-0.7032,-1.0994,-0.0529,1.5372,0.7056,6,1
0.0653,-0.0587,1.0417,-0.7027,0.5985,-1.4382,-1.8533,0.368,0.6935,-0.0085,-0.1608,6,0
-0.7832,-0.7269,-0.2659,-0.6817,-0.4577,-0.3677,0.1638,-0.9994,-0.1773,-0.3446,0.0069,6,1
0.7596,0.3665,0.8352,-0.5556,0.9411,-1.1001,-1.2871,0.9349,1.9375,0.5291,0.0069,6,0
-0.0889,-0.7877,0.0782,-0.8919,-0.4863,0.1958,-0.3317,-1.1928,-0.6749,1.47,0.5938,6,1
-0.3975,-0.4839,-0.1971,0.3482,-0.5719,-0.1423,-0.2786,0.2146,-0.8615,-1.151,-0.9993,6,1
-0.2432,0.9132,-1.5046,-0.6607,0.5129,-1.0438,-1.5171,0.4013,1.2533,0.3275,-0.2447,6,0
-0.6289,-0.9699,-0.2659,2.4397,-0.2579,1.2663,0.4115,0.8482,0.1959,-1.2182,0.0069,6,1
-0.7061,-0.8484,-0.4035,1.5254,-0.2864,1.6607,0.4822,0.1879,0.2581,-1.2182,0.2584,6,1
-1.5546,0.002,-2.1928,-0.7658,-0.1722,-0.1986,-0.9332,-1.0327,2.8705,1.7389,2.9416,6,0
-1.5546,0.002,-2.1928,-0.7658,-0.1722,-0.1986,-0.9332,-1.0327,2.8705,1.7389,2.9416,6,0
-0.0889,0.245,-0.1971,1.7145,-0.4292,-0.0296,0.3761,-0.0289,-1.2347,2.8814,1.3485,6,1
-0.3204,0.5487,-0.4035,-0.0511,-0.3721,0.5338,1.0661,-1.1795,-0.3017,-0.815,1.5162,6,1
-0.7061,-0.9091,0.0094,-0.5556,-0.2864,-0.7057,-0.6325,-1.423,-1.8566,-0.4118,0.468,6,1
0.5282,4.2541,-1.8487,-0.6817,0.7983,-0.9875,-1.5348,0.4013,0.0093,0.1259,-0.4962,6,0
-0.9375,-0.4232,-0.0594,-0.0932,-0.3721,1.3227,0.96,-0.7659,0.3825,-0.0757,0.4261,6,1
-0.1661,2.1281,-1.6423,-0.7658,1.1694,-0.4804,-0.4732,0.4013,0.7557,0.0587,-1.0832,6,0
1.2224,1.2777,-1.9176,-0.6817,1.7974,-0.9311,-1.0571,0.5014,-0.0529,0.4619,0.3423,6,0
0.451,1.3384,-1.367,-0.7238,0.7412,-1.3255,-1.5525,0.7682,0.9423,-0.2101,-0.9155,6,0
-1.5546,0.245,-0.4035,0.4744,-0.0866,-0.593,-0.2255,-0.7326,0.3203,-0.5462,1.4323,6,1
0.451,-0.4232,0.0782,-0.6397,-0.0866,0.3085,1.0484,-0.8993,-0.1151,0.1259,0.4261,6,1
-0.4747,1.2169,-0.7476,2.2821,-0.0295,0.5902,1.1723,1.3018,0.8179,0.0587,-0.077,6,1
-0.0889,-0.5447,-0.0594,-0.6607,-0.1722,0.0831,0.7123,-1.0994,-0.4883,-0.1429,0.7615,6,1
0.451,0.9739,-0.1282,-0.7448,0.5414,-1.2692,-1.6587,0.4013,0.5691,0.1931,-0.077,6,0
0.8367,1.6421,-0.1282,-0.7027,0.7983,-1.1001,-1.1633,0.8349,1.1289,0.5291,-0.2447,6,0
-0.4747,-0.9091,-0.2659,-0.9129,-0.3435,0.4212,-0.2786,-1.433,0.0093,1.0668,0.5938,6,1
0.6825,1.2473,-0.9541,-0.7448,0.6841,-0.9875,-1.4287,0.8349,0.5069,0.3947,-1.2509,6,0
-0.3204,-0.0587,-0.1282,-0.7027,-0.2579,0.2521,0.553,-2.0333,0.1337,0.1931,2.4385,6,1
-0.8604,-0.4232,0.0094,-0.9129,-0.629,-0.3677,-0.1016,-1.6331,0.8801,-0.8822,1.6839,6,1
-0.8604,-0.4232,0.0094,-0.9129,-0.629,-0.3677,-0.1016,-1.6331,0.8801,-0.8822,1.6839,6,1
0.6825,1.2473,-0.9541,-0.7448,0.6841,-0.9875,-1.4287,0.8349,0.5069,0.3947,-1.2509,6,0
-0.3204,0.3665,-0.1971,-0.5556,-0.3435,-0.1986,-0.3317,-1.433,-0.6127,-0.7478,0.5938,6,1
-0.7832,-0.1195,0.0094,-0.6817,-0.5719,-0.8748,-0.8094,-1.5997,-0.3639,-0.3446,1.8516,6,1
-0.3204,-1.0306,-1.0229,-0.0721,-0.2008,-0.255,-0.5971,-0.5658,-1.359,-1.0166,-0.5801,6,1
1.3767,-0.8484,0.0782,-0.4085,-0.2008,-1.1565,-1.3402,-0.0989,-0.4883,-1.151,-0.5801,6,1
-1.0918,-1.2736,-0.6788,1.5254,0.0561,-0.3677,1.19,0.3013,0.6313,-0.7478,1.0131,6,1
-1.9403,1.5814,-1.0229,-0.6607,0.0561,-0.7621,-0.1724,-0.4991,3.9278,0.4619,2.0193,6,0
1.3767,-0.8484,0.0782,-0.4085,-0.2008,-1.1565,-1.3402,-0.0989,-0.4883,-1.151,-0.5801,6,1
-0.4747,-1.0914,-0.4723,0.9158,-0.2008,1.6326,0.3761,0.1012,-0.3639,-1.0166,-0.4124,6,1
-1.0918,-1.2736,-0.6788,1.5254,0.0561,-0.3677,1.19,0.3013,0.6313,-0.7478,1.0131,6,1
-1.0918,-0.4232,-0.6788,1.5254,0.0561,0.6465,1.5969,-0.0322,0.6313,-1.0166,1.5162,6,1
-0.3204,-1.0306,-1.0229,-0.0721,-0.2008,-0.255,-0.5971,-0.5658,-1.359,-1.0166,-0.5801,6,1
-0.6289,0.1843,-0.8853,-0.4085,0.3416,-0.7057,-0.2609,-0.4324,-1.1725,-1.0166,-1.2509,6,1
-0.0889,-0.3624,-0.4035,-0.5556,-0.4863,1.0973,0.0399,-1.2996,-0.9859,0.3947,0.5938,6,1
0.2196,-0.6054,-0.1971,-0.9129,-0.2864,0.1958,-0.5617,-1.4997,-1.1103,-0.9494,0.8034,6,1
-0.3204,-0.6662,0.4911,2.24,-0.0866,2.2805,1.3846,1.3685,-0.2395,0.7308,-0.2447,6,1
0.2196,-0.6054,-0.1971,-0.9129,-0.2864,0.1958,-0.5617,-1.4997,-1.1103,-0.9494,0.8034,6,1
-0.4747,-0.9699,-0.4035,2.4923,-0.1437,-0.7621,0.5884,1.2351,-1.359,-0.6806,-0.9155,6,1
0.3739,-0.3624,-0.5412,-0.6397,-0.3435,-0.0859,0.73,-0.5258,0.3203,0.1931,0.0907,6,1
-0.0889,0.488,-0.8164,-0.5556,-0.5148,-0.1423,-0.1193,-1.6731,0.0715,-0.4118,2.4385,6,1
-0.3975,-0.1195,0.0094,-0.7868,-0.7146,0.0267,-0.0309,-1.7465,-0.6127,-1.2182,1.6839,6,1
0.8367,1.2169,-0.2659,-0.7448,0.5985,-1.1001,-1.3402,1.035,1.0667,0.5291,-0.4124,6,0
1.6853,0.3665,-0.0594,-0.6817,0.9696,-0.9875,-0.9509,0.6348,-0.9237,0.6635,0.0069,6,0
2.2253,-0.1802,0.8352,-0.6607,0.6841,-0.4804,-1.234,1.3685,0.6313,0.9324,-0.6639,6,0
-0.7832,-0.7877,-0.5412,-0.8919,-0.1437,0.0267,-0.367,-1.4463,0.1337,0.2603,0.6777,6,1
-0.6289,-0.6662,-0.3347,-0.7027,-0.4006,0.2521,-0.2786,-1.2529,-1.1725,0.6635,0.3423,6,1
-1.9403,-1.1825,-0.1971,-0.934,-0.4006,0.2521,-0.4555,-1.2996,3.3681,-0.2774,0.6777,6,1
-0.7832,-0.8484,-0.2659,-0.9129,-0.4863,-0.3677,-0.6678,-1.5997,0.8801,-0.4118,1.3485,6,1
-1.1689,-0.5447,-0.6788,0.9158,-0.2008,1.0973,0.1638,0.338,-0.1151,-0.5462,-0.3285,6,1
-1.1689,-0.7269,0.0782,-0.7448,-0.5719,0.3648,-0.1016,-1.7498,0.2581,0.3275,1.6,6,1
-0.9375,-0.8484,0.4223,-0.8709,-0.629,0.3648,-0.2078,-2.0166,-0.6749,-0.0757,1.8516,6,1
0.6053,-0.0587,1.4546,-0.6187,0.9982,-0.7057,-0.6325,0.9683,0.9423,1.8061,-0.7478,6,0
-0.7832,-0.2409,0.0782,-0.4085,-0.5433,0.3648,0.6946,-1.6097,-0.2395,-1.0838,1.6,6,1
-0.3975,-0.1802,0.0782,-0.7238,-0.6575,-1.0438,-0.7386,-1.3529,0.4447,0.798,1.6839,6,1
-0.6289,-1.1521,-0.4723,0.4954,-0.1722,-0.9875,-0.8448,-0.2523,-0.3639,-0.8822,-0.4962,6,1
-0.6289,-1.2736,-0.2659,-0.955,-0.315,0.0831,-0.5086,-0.9827,1.5643,-0.0757,0.5938,6,1
-0.3975,0.8525,1.1793,-0.5346,-0.7432,-0.1423,0.1107,-1.8132,-0.5505,-0.8822,2.1031,6,1
-0.3975,0.8525,1.1793,-0.5346,-0.7432,-0.1423,0.1107,-1.8132,-0.5505,-0.8822,2.1031,6,1
-1.0918,-0.2409,0.0782,-0.4085,-0.6575,-0.3113,0.0045,-1.3763,-0.1151,-0.6134,1.0131,6,1
-0.8604,-0.3624,-0.61,-0.2613,-0.5148,-0.9875,-0.367,-1.9065,-1.5456,1.134,2.1869,6,1
-0.9375,-0.9091,0.3535,0.8948,-0.6861,-0.7621,-1.1633,-0.4991,-0.8615,0.8652,1.2646,6,1
-0.3204,-0.1802,-0.4723,1.0629,-0.3721,-0.0296,0.8715,0.8349,0.8801,0.1259,0.0488,6,1
-1.0146,-0.3017,-0.2659,-0.4715,-0.6004,-0.8184,0.0222,-1.7031,0.2581,-0.7478,1.7677,6,1
-0.3204,1.5814,-0.9541,-0.7448,0.6556,-0.7057,-0.5263,0.7015,2.3107,0.2603,-0.9993,6,0
-0.6289,-0.3017,-0.7476,0.8843,-0.4292,0.3085,0.0576,-0.4524,-1.4212,-1.2855,0.3702,6,1
-0.7832,-0.6054,-0.3347,-0.5346,-0.4863,-0.0296,0.1284,-1.7031,-0.6127,-1.0838,1.9354,6,1
-0.7832,-0.3017,-0.61,1.4623,-0.2293,0.1394,1.5085,0.4747,-0.6749,0.1931,-0.4962,6,1
-0.7061,-0.4839,-0.4723,-0.0511,-0.2864,-1.1001,0.3053,-0.8927,-1.5456,0.9996,0.4261,6,1
-0.9375,-0.7269,-0.61,-0.0932,-0.315,-1.1565,0.1107,-0.6959,-1.7322,0.6635,-0.4124,6,1
0.2196,0.0628,0.3535,-0.6187,0.2845,-0.0859,-0.4732,-1.6864,-0.4883,-0.7478,1.8516,6,1
-0.4747,0.3058,-0.2659,0.7897,-0.5719,-1.1565,-0.4201,-0.8793,-0.9237,-1.2182,1.3485,6,1
-0.7061,-0.6662,0.0782,0.3062,-0.1152,-0.424,0.0399,-0.299,0.0715,-0.479,-0.077,6,1
-0.7061,-0.7269,-0.1282,-0.7238,-0.1722,-0.424,0.0753,-0.886,0.1337,-0.4118,-0.077,6,1
-0.1661,0.5487,0.2847,-0.8078,0.9411,-0.9311,-1.3933,0.4847,0.7557,0.1931,-1.0832,6,0
-0.5518,-0.4839,-0.5412,1.126,-0.4006,0.9283,0.2522,0.4347,-0.8615,-0.8822,-0.3285,6,1
-0.6289,-0.4232,-0.1971,-0.3244,-0.629,1.7734,0.4292,-0.7759,-0.7371,0.3947,0.51,6,1
-0.3204,-0.4839,-0.4035,-0.7238,-1.0572,-0.3958,-0.774,-1.4296,-0.3639,-0.4118,1.0969,6,1
-0.7061,-0.3624,0.147,0.5584,-0.5148,0.7592,0.2345,-0.7393,0.2581,-1.6215,1.3485,6,1
-1.1689,-0.9699,-0.4035,-0.6817,-0.943,-0.5367,-0.367,-1.7998,-0.9237,0.0587,1.5162,6,1
-1.0146,-1.2129,-0.8164,-0.8078,-0.4577,-0.255,-0.0309,-1.2162,0.1959,-0.5462,0.7615,6,1
-1.3232,-0.6662,-0.8853,-0.6817,-0.3435,0.4775,0.8007,-0.8693,-0.1773,-0.6806,-0.077,6,1
-0.3975,-1.3951,-0.4035,1.9668,-0.0866,0.7592,-0.367,0.6881,-0.1151,-1.2182,-0.5801,6,1
-0.1661,-0.6054,-0.5412,-0.7658,-0.2579,-0.0859,-0.4378,-0.7293,0.5069,-0.6806,-0.4962,6,1
